ID,date,item
T1264,2022-03-24,CREAM (BRITANNIA BOURBON)|NON-SALT CRACKER (50-50 MSK CK)|SWEET/COOKIES (GOOD DAY BUTTER)|INSTANT NOODLES (MAGGI MASALA)
T1265,2022-03-24,SALT CRACKER (MONACO)|GLUCOSE (PARLE-G GOLD)
T1267,2022-03-24,POTATO WAFERS (LAYS AMERICAN STYLE)|ATTA (SAMRAT)
T1269,2022-03-24,WASHING POWDERS/LIQUIDS (WHEEL ACTIVE)
T1270,2022-03-24,TRADITIONAL (VIM)|PACKAGED PURE GHEE (WARANA)
T1272,2022-03-24,SUN FLOWER (NATURE FRESH ACTILITE)
T1275,2022-03-24,MAIN PACKS (BROOKE BOND TAJ MAHAL TEA BAGS)
T1276,2022-03-24,WASHING POWDERS/LIQUIDS (ARIEL FRONT LOAD)
T1279,2022-03-24,POWDERED SALT (TATA SALT)
T1280,2022-03-24,PACKAGED PURE GHEE (WARANA)
T1286,2022-03-24,POWDERED SALT (TATA SALT)|SUN FLOWER (NATURE FRESH ACTILITE)|PACKAGED PURE GHEE (WARANA)
T1288,2022-03-24,DIAPERS       (8/93) (PAMPERS BABY DRY PANTS)|COUNT (KINDER JOY GIRLS)
T1293,2022-03-25,WASHING POWDERS/LIQUIDS (WHEEL ACTIVE)
T1296,2022-03-25,LIQUID VAPORISER (GOOD KNIGHT ADVANCE XPRESS)
T1302,2022-03-25,STEEL SCRUB (EXO SAFAI)|SCOURING SPONGE (3M SCOTCH BRITE SCRUB SPONGE)
T1307,2022-03-25,MAIN PACKS (BROOKE BOND TAJ MAHAL TEA BAGS)
T1313,2022-03-25,PASTA (MAGGI PAZZTA CHEESE MACRONI)|COUNT (KINDER JOY BOYS)|POTATO WAFERS (LAYS MAGIC MASALA)|CREAM (SUNFEAST DARK FANTSY CHOCOFILS)
T1314,2022-03-25,SEV BHUJIA (GARDEN)
T1317,2022-03-25,READY TO EAT CEREALS (KELLOGG'S ALL BRAN WHEAT FLAKE)|INSTANT COFFEE (NESCAFE SUNRISE)
T1318,2022-03-25,BUTTER (AMUL)
T1322,2022-03-25,TRADITIONAL (EXO DISH WASH BAR)|MAIN PACKS (TATA TETLEY)
T1332,2022-03-26,LIQUIDS (LIZOL DISINFECT FLR CLNR)
T1334,2022-03-26,NUTS (NATIONAL)|SEV BHUJIA (HALDIRAM OTHER SEV BHUJIA)
T1335,2022-03-26,NON-SALT CRACKER (50-50 MSK CK)
T1341,2022-03-26,NON-SALT CRACKER (50-50 REGULAR)|SWEET/COOKIES (GOOD DAY BUTTER)|INSTANT NOODLES (MAGGI MASALA)
T1342,2022-03-26,INSTANT NOODLES (MAGGI MASALA)
T1345,2022-03-26,TRADITIONAL (EXO DISH WASH BAR)|WASHING POWDERS/LIQUIDS (SURF EXCEL EASY WASH)|PREMIUM (LUX PINK)|AEROSOL (HIT)|BLENDED (EVEREST SABJI)
T1347,2022-03-26,BRANDED (PARACHUTE)
T1373,2022-03-28,LIQUIDS (SUNNY)
T1374,2022-03-28,INSTANT COFFEE (NESCAFE CLASSIC)
T1376,2022-03-28,POWDERED SALT (TATA SALT)
T1377,2022-03-28,MAIN PACKS (SOCIETY LEAF)
T1378,2022-03-28,PURE (EVEREST)|ATTA (AASHIRVAAD SUPERIOR MP)
T1382,2022-03-28,PACKAGED PURE GHEE (WARANA)
T1385,2022-03-28,MAIN PACKS (SOCIETY LEAF)|GATHIA/PAPRI/RIBLON (BINGO MADANGLES TOM MISCHIEF)
T1386,2022-03-28,BLENDED (EVEREST)|BUTTER (AMUL)
T1390,2022-03-28,MOULDED (CADBURY TEMPTATIONS)|SUN FLOWER (PRIYA)|MARIE (MARIE GOLD REGULAR)
T1394,2022-03-29,PACKAGED PURE GHEE (WARANA)|PURE (EVEREST)|MAIDA (SAMRAT)|KETCHUPS/SAUCES (CHING'S SECRET)
T1395,2022-03-29,SWEET/COOKIES (GOOD DAY NUTS)
T1396,2022-03-29,MAIN PACKS (SOCIETY LEAF)
T1397,2022-03-29,BUTTER (AMUL)
T1401,2022-03-29,CREAM (BRITANNIA BOURBON)
T1403,2022-03-29,SALT CRACKER (MONACO)|SWEET/COOKIES (NICE TIME)|SWEET/COOKIES (NUTRICHOICE DIGESTIVE)|SWEET/COOKIES (GOOD DAY NUTS)
T1404,2022-03-29,SUN FLOWER (PRIYA)
T1407,2022-03-29,NON-SALT CRACKER (50-50 MSK CK)
T1409,2022-03-29,MOULDED (DAIRY MILK STRAWBERRY)
T1412,2022-03-29,LIQUIDS (HARPIC)|MARIE (VITA MARIE GOLD)|SWEET/COOKIES (GOOD DAY CASHEW)
T1413,2022-01-03,SCOURING PADS (3M SCOTCH BRITE GENERAL PURPOS)|PREMIUM (GODREJ NO 1 ALOEVERA & WHT LIL)|TRADITIONAL (VIM)|PREMIUM (GODREJ NO 1 ROSEWATER & ALMOND)
T1420,2022-07-03,ATTA (AASHIRVAAD WHOLE WHEAT)
T1422,2022-10-03,GATHIA/PAPRI/RIBLON (NATIONAL)
T1428,2022-03-17,MAIN PACKS (TATA TETLEY)
T1435,2022-03-20,NUTS (NATIONAL)
T1438,2022-03-21,ATTA (AASHIRVAAD WHOLE WHEAT)
T1442,2022-03-25,TOFFEES (ROSSETTI)
T1443,2022-03-26,CREAMS/LOTIONS (ODOMOS ADVANCE)|CREAMS/LOTIONS (ODOMOS)|AGARBATTI (MANGALDEEP)
T1445,2022-03-28,SWEET/COOKIES (SUNFEAST MOM'S MGC CSHW & ALND)|PACKAGED PURE GHEE (WARANA)|INSTANT COFFEE (NESCAFE CLASSIC)
T6794,2022-02-05,CHEWING GUMS (ORBIT)|COUNT (LUVIT)|DIAPERS       (8/93) (MAMY POKO PANTS STANDARD)
T6795,2022-02-05,READY TO EAT CEREALS (KELLOGG'S CHOCOS FILLS KPAK)
T6796,2022-02-05,DIAPERS       (8/93) (MAMY POKO PANTS STANDARD)
T6797,2022-02-05,MARGARINE (NUTRALITE)|SWEET/COOKIES (NUTRICHOICE DIGESTIVE)|VANASPATI CONS PACK (8/94) (DALDA)|SUN FLOWER (SUNDAY)|BLENDED OIL (SAFFOLA GOLD)|SWEET/COOKIES (HAPPY HAPPY)|CONCTN POWDERS (TANG)|PURE (EVEREST)|SWEET/COOKIES (NUTRICHOICE DIGESTIVE)|TRADITIONAL (VIM EXTRA ANTI SMELL BAR)|WASHING POWDERS/LIQUIDS (RIN)|CREAM (TREAT KOOL VANILLA)|NON-SALT CRACKER (LITTLE HEARTS)|PREMIUM (DOVE CREAM BEAUTY BATHING BAR)|SWEET/COOKIES (GOOD DAY CASHEW)|CREAM (GOLDEN OREO)
T6798,2022-02-05,MARIE (PRIYAGOLD MARIE LITE)
T6799,2022-02-05,BUTTER (AMUL)
T6800,2022-02-05,CONCTN POWDERS (TANG)
T6801,2022-02-05,PROCESSED CHEESE (AMUL)
T6803,2022-02-05,BLENDED (CHING'S SECRET)|WASHING POWDERS/LIQUIDS (SURF EXCEL QUICK WASH)|PREMIUM (CINTHOL COOL)
T6806,2022-02-05,SALT CRACKER (MONACO)
T6808,2022-02-05,PROCESSED CHEESE (AMUL)
T6809,2022-02-05,BLENDED (EVEREST)
T6810,2022-02-05,DESSERT MIXES (HARNIK)
T6811,2022-02-05,PROCESSED CHEESE (AMUL)
T6818,2022-02-05,PRICKLY HEAT POWDER (COOL SUMMER)
T6821,2022-02-05,PROCESSED CHEESE (AMUL)
T6823,2022-02-05,MARIE (MARIE GOLD REGULAR)
T6828,2022-02-05,COATED WAFER BISC (LUVIT)
T6830,2022-02-05,KETCHUPS/SAUCES (KISSAN FRESH KETCHUP)
T6835,2022-02-05,CONCTN POWDERS (TANG)
T6836,2022-02-05,RICE BRAN (FORTUNE)
T6839,2022-02-05,RICE BRAN (FORTUNE)
T6841,2022-02-05,BOTTLES / TUBES (HEAD & SHOULDERS NEW)|BRANDED (PARACHUTE)
T6842,2022-02-05,SUN FLOWER (SUNDAY)
T6843,2022-02-05,DIAPERS       (8/93) (MAMY POKO PANTS STANDARD)
T6847,2022-02-05,LOLIPOPS (CHUPA CHUPS)
T6851,2022-02-05,PREMIUM (CINTHOL COOL)
T6856,2022-02-05,CREAM (SUNFEAST SPCL CREAM PINEAPPLE)|PALMOLEIN REFINED OIL (01/03) (EVERY DAY)
T6857,2022-02-05,COATED WAFER BISC (KITKAT)
T6858,2022-02-05,GATHIA/PAPRI/RIBLON (KUR KURE MASALA MUNCH)|BUTTER (AMUL)|MAIN PACKS (LIPTON GREEN TEA)|COATED WAFER BISC (GANDOUR)
T6859,2022-02-05,LOLIPOPS (CHUPA CHUPS)
T6860,2022-02-05,INSTANT NOODLES (SUNFEAST YIPPEE MOOD MASALA)|CREAM (TREAT CHOCO)
T6861,2022-02-05,COATED WAFER BISC (PERK)
T6865,2022-02-05,COATED WAFER BISC (GANDOUR)|CHEWING GUMS (ORBIT)
T6869,2022-02-05,COATED WAFER BISC (PERK)
T6870,2022-02-05,MOULDED (DAIRY MILK)|COATED WAFER BISC (KITKAT)
T6871,2022-02-05,INSTANT NOODLES (MAGGI MASALA)
T6873,2022-02-05,TOFFEES (JUZT JELLY BOTTLES)
T6874,2022-02-05,MOULDED (DAIRY MILK)
T6876,2022-02-05,SUGAR PANNED (GEMS)|COUNT (5 STAR)|CHEWING GUMS (ORBIT)|MOULDED (DAIRY MILK)
T6878,2022-02-05,EXTRUDED SNACKS (DORITOS)
T6882,2022-02-05,COATED WAFER BISC (GANDOUR)
T6883,2022-02-05,MOULDED (ROAST ALMOND)
T6884,2022-02-05,BUTTER (AMUL)
T6885,2022-02-05,COATED WAFER BISC (KITKAT)
T6886,2022-02-05,HAIR DYES     (1/76) (STREAX HAIR COLOUR)
T6888,2022-02-05,CHOCOLATE PANNED (CADBURY SHOTS)
T6889,2022-03-05,CREAM (BRITANNIA BOURBON)
T6891,2022-03-05,NON-ALKALINE (EVEREADY 1012)
T6894,2022-03-05,COATED WAFER BISC (GANDOUR)
T6898,2022-03-05,SWEET/COOKIES (BOURNVITA)
T6902,2022-03-05,COATED WAFER BISC (KITKAT)
T6904,2022-03-05,COATED WAFER BISC (GANDOUR)|TOFFEES (CHUPA CHUPS SOUR BITES)|INSTANT NOODLES (SUNFEAST YIPPEE MOOD MASALA)
T6906,2022-03-05,BUTTER (AMUL)|SUN FLOWER (FORTUNE)
T6908,2022-03-05,PROCESSED CHEESE (AMUL)|SUN FLOWER (SUNDAY)
T6909,2022-03-05,BLENDED OIL (SAFFOLA GOLD)
T6912,2022-03-05,TOFFEES (CHUPA CHUPS SOUR BELT)
T6919,2022-03-05,CONCTN POWDERS (TANG)
T6921,2022-03-05,INSTANT NOODLES (SUNFEAST YIPPEE MAGIC MASALA)
T6922,2022-03-05,TOFFEES (CHUPA CHUPS SOUR BITES)|DESSERT MIXES (MTR)|BUTTER (AMUL)
T6927,2022-03-05,PREMIUM (MEDIMIX SANDAL)
T6930,2022-03-05,TOFFEES (CHUPA CHUPS SOUR BITES)
T6931,2022-03-05,KETCHUPS/SAUCES (CHING'S SECRET)
T6932,2022-03-05,CONCTN POWDERS (TANG)
T6937,2022-03-05,HOT CEREALS (SAFFOLA CLASSIC MASALA)
T6939,2022-03-05,COUNT (5 STAR)
T6940,2022-03-05,TOFFEES (JUZT JELLY BOTTLES)|TOFFEES (CHUPA CHUPS SOUR BITES)
T6941,2022-03-05,POWDERS (ENO FRUIT SALT)|BLENDED (JALANI)
T6943,2022-03-05,LOLIPOPS (CHUPA CHUPS)
T6945,2022-03-05,CHOCOLATE PANNED (CADBURY SHOTS)|COATED WAFER BISC (GANDOUR)
T6946,2022-03-05,WASHING POWDERS/LIQUIDS (ARIEL COMPLETE)
T6949,2022-03-05,TOFFEES (CHUPA CHUPS SOUR BITES)|POWDERED SALT (TATA SALT)
T6950,2022-03-05,COATED WAFER BISC (GANDOUR)
T6951,2022-03-05,SUGAR PANNED (GEMS)
T6952,2022-03-05,COUNT (KINDER JOY BOYS)
T6956,2022-03-05,COATED WAFER BISC (GANDOUR)
T6957,2022-03-05,COUNT (KINDER JOY BOYS)
T6958,2022-03-05,TOFFEES (CHUPA CHUPS SOUR BITES)
T6960,2022-03-05,INSTANT NOODLES (MAGGI CHICKEN)|MARIE (MARIE GOLD REGULAR)|INSTANT NOODLES (SUNFEAST YIPPEE MOOD MASALA)|SUN FLOWER (SUNDAY)
T6962,2022-03-05,TOFFEES (CHUPA CHUPS SOUR BITES)
T6963,2022-03-05,BROWN POWDERS (BOURNVITA)|INSTANT NOODLES (MAGGI MASALA)
T6964,2022-03-05,TOFFEES (CHUPA CHUPS SOUR BELT)
T6965,2022-03-05,MARGARINE (NUTRALITE)
T6967,2022-03-05,GLUCOSE (PARLE-G GOLD)
T6972,2022-03-05,TOFFEES (CHUPA CHUPS SOUR BELT)|MOULDED (DAIRY MILK)
T6974,2022-03-05,NON-SALT CRACKER (LITTLE HEARTS)
T6978,2022-04-05,SWEET/COOKIES (NUTRICHOICE DIGESTIVE)
T6979,2022-04-05,INSTANT NOODLES (SUNFEAST YIPPEE MOOD MASALA)|INSTANT NOODLES (MAGGI MASALA)|WASHING POWDERS/LIQUIDS (TIDE NATURALS)|MAIN PACKS (SOCIETY LEAF)|SUN FLOWER (FORTUNE)
T6981,2022-04-05,COUNT (KINDER JOY BOYS)
T6984,2022-04-05,BUTTER (AMUL)
T6986,2022-04-05,OTHER FACE CREAMS (EVERYUTH NTRL GLD GLOW PL OFF)
T6987,2022-04-05,SALT CRACKER (MONACO)|LIQUIDS (COLIN)
T6990,2022-04-05,MAIN PACKS (SOCIETY LEAF)
T6993,2022-04-05,GLUCOSE (PARLE-G GOLD)|INSTANT NOODLES (MAGGI MASALA)
T6996,2022-04-05,FRAGRANCE - DEODORANT (KAMASUTRA SPARK)|NOODLES (CHING'S SECRET)|MILK (MILK BIKIS REGULAR)|NON-SALT CRACKER (50-50 MSK CK)
T6998,2022-04-05,PURE (EVEREST)|POWDERED SALT (TATA SALT)
T6999,2022-04-05,PROCESSED CHEESE (BRITANNIA)|BUTTER (AMUL)
T7001,2022-04-05,PURE (EVEREST)
T7008,2022-04-05,BLENDED OIL (SAFFOLA GOLD)
T7017,2022-04-05,HOT CEREALS (QUAKER OATS)|GATHIA/PAPRI/RIBLON (BINGO MADANGLES TOM MISCHIEF)
T7019,2022-04-05,COATED WAFER BISC (GANDOUR)
T7023,2022-04-05,TRADITIONAL (VIM EXTRA ANTI SMELL BAR)
T7025,2022-04-05,COATED WAFER BISC (GANDOUR)
T7026,2022-04-05,CHALKS (MAGIC)|INSTANT NOODLES (MAGGI MASALA)|TOFFEES (CHUPA CHUPS SOUR BELT)|COATED WAFER BISC (PERK)
T7030,2022-04-05,LOLIPOPS (CHUPA CHUPS)
T7032,2022-04-05,PROCESSED CHEESE (AMUL)
T7036,2022-04-05,PACKAGED PURE GHEE (AMUL)
T7037,2022-04-05,BASMATI RICE (INDIAGATE CLASSIC)
T7039,2022-04-05,MOULDED (DAIRY MILK)|MOULDED (DAIRY MILK)
T7042,2022-04-05,SUN FLOWER (SUNDAY)
T7043,2022-04-05,KETCHUPS/SAUCES (MAGGI HOT AND SWEET)
T7044,2022-04-05,TOFFEES (CHUPA CHUPS SOUR BELT)
T7047,2022-04-05,TOFFEES (JUZT JELLY BOTTLES)
T7050,2022-04-05,TOOTH PASTES (PEPSODENT GERMICHECK+CVTYPRTCN)|NOODLES (ZOOPY)|INSTANT NOODLES (ZOOPY)|INSTANT NOODLES (SUNFEAST YIPPEE MOOD MASALA)|WASHING POWDERS/LIQUIDS (RIN)|NOODLES (ZOOPY)|BLENDED (EVEREST)
T7054,2022-04-05,WASHING POWDERS/LIQUIDS (RIN)|MOULDED (DAIRY MILK)
T7056,2022-04-05,MOULDED (ROAST ALMOND)|CREAM (TREAT STARS)
T7058,2022-04-05,COUNT (SNICKERS)|COATED WAFER BISC (GANDOUR)|TOFFEES (CHUPA CHUPS SOUR BELT)|COATED WAFER BISC (PERK)
T7060,2022-04-05,KETCHUPS/SAUCES (SAMS)
T7062,2022-04-05,MOULDED (DAIRY MILK)
T7065,2022-04-05,TOFFEES (CHUPA CHUPS SOUR BITES)
T7066,2022-04-05,TOFFEES (CHUPA CHUPS SOUR BITES)
T7070,2022-04-05,TOFFEES (CHUPA CHUPS SOUR BITES)
T7071,2022-04-05,COATED WAFER BISC (GANDOUR)|COUNT (SNICKERS)|TOFFEES (CHUPA CHUPS SOUR BITES)
T7073,2022-04-05,VANASPATI CONS PACK (8/94) (CHANDA)
T7077,2022-04-05,SUGAR PANNED (GEMS)
T7079,2022-04-05,BLENDED (SHAN)
T7083,2022-04-05,TOFFEES (CHUPA CHUPS SOUR BELT)
T7085,2022-04-05,SWEET/COOKIES (BOURNVITA)|HOT CEREALS (SAFFOLA CLASSIC MASALA)|SWEET/COOKIES (GOOD DAY WONDERFULLS)|SWEET/COOKIES (NUTRICHOICE OATS COOKIES)
T7088,2022-04-05,BLENDED (HAKIM)
T7090,2022-04-05,COATED WAFER BISC (GANDOUR)
T7092,2022-04-05,VANASPATI CONS PACK (8/94) (CHANDA)
T7097,2022-04-05,COUNT (KINDER JOY GIRLS)
T7098,2022-04-05,VANASPATI CONS PACK (8/94) (GODREJ)
T7101,2022-04-05,MOULDED (DAIRY MILK)|COUNT (5 STAR)
T7102,2022-04-05,PURE (EVEREST)
T7103,2022-04-05,PURE (EVEREST)|VANASPATI CONS PACK (8/94) (RUCHI NO-1)
T7104,2022-04-05,TOFFEES (CHUPA CHUPS SOUR BITES)
T7106,2022-04-05,INSTANT NOODLES (MAGGI MASALA)
T7109,2022-05-05,OTHER FACE CREAMS (HIMALAYA NEEM FACE SCRUB)
T7111,2022-05-05,PACKAGED PURE GHEE (AMUL)
T7116,2022-05-05,GATHIA/PAPRI/RIBLON (KUR KURE MASALA MUNCH)
T7118,2022-05-05,COUNT (SNICKERS)
T7119,2022-05-05,DIAPERS       (8/93) (MAMY POKO PANTS STANDARD)
T7122,2022-05-05,BOTTLES / TUBES (HEAD & SHOULDERS NEW)
T7124,2022-05-05,TOFFEES (CHUPA CHUPS SOUR BITES)|BOTTLES / TUBES (PANTENE PRO-V NEW)
T7128,2022-05-05,PACKAGED PURE GHEE (AMUL)|OTHER FACE CREAMS (EVERYUTH NTRL ORANGE PEEL OFF)
T7129,2022-05-05,PREMIUM (BREEZE LEMON SPLASH FRAGRANCE)|PRICKLY HEAT POWDER (COOL SUMMER)
T7132,2022-05-05,GATHIA/PAPRI/RIBLON (TOO YUMM KARARE)
T7133,2022-05-05,PREMIUM (LUX JASMINE BLOOM)
T7135,2022-05-05,HAIR CONDITIONERS (FRUCTIS)|OTHER FACE CREAMS (EVERYUTH NTRL ORANGE PEEL OFF)
T7143,2022-05-05,COUNT (KINDER JOY BOYS)|SUN FLOWER (SUNDAY)
T7146,2022-05-05,BLENDED (SHAN)
T7152,2022-05-05,CONFECTIONERY - COUGH LOZENGE (DOUBLEMINT)
T7155,2022-05-05,SUGAR PANNED (GEMS)|INSTANT COFFEE (BRU INSTANT)|MARGARINE (NUTRALITE)
T7156,2022-05-05,LOLIPOPS (CHUPA CHUPS)
T7158,2022-05-05,INSTANT NOODLES (MAGGI MASALA)
T7160,2022-05-05,GATHIA/PAPRI/RIBLON (KUR KURE MASALA MUNCH)
T7165,2022-05-05,CHEWING GUMS (ORBIT)
T7166,2022-05-05,HAIR DYES     (1/76) (STREAX HAIR COLOUR)|TOFFEES (JUZT JELLY BOTTLES)|SUN FLOWER (SUNDAY)
T7169,2022-05-05,NON-SALT CRACKER (50-50 JEERA MASTI)|BLENDED (EVEREST)
T7174,2022-05-05,POTATO WAFERS (LAYS CARIBBEAN STYLE)
T7176,2022-05-05,GATHIA/PAPRI/RIBLON (KUR KURE MASALA MUNCH)
T7177,2022-05-05,POTATO WAFERS (LAYS CHILE LIMON)
T7178,2022-05-05,TOFFEES (CHUPA CHUPS SOUR BITES)
T7179,2022-05-05,COUNT (SNICKERS)
T7180,2022-05-05,MOULDED (FRUIT AND NUT)|COUNT (SNICKERS)
T7186,2022-05-05,MOULDED (DAIRY MILK)|MARIE (MARIE GOLD REGULAR)|SWEET/COOKIES (HAPPY HAPPY)
T7189,2022-05-05,MOULDED (DAIRY MILK)|COATED WAFER BISC (GANDOUR)|GATHIA/PAPRI/RIBLON (KUR KURE MASALA MUNCH)
T7194,2022-05-05,COATED WAFER BISC (GANDOUR)|MARIE (VITA MARIE GOLD)
T7195,2022-05-05,TOFFEES (CHUPA CHUPS SOUR BELT)|TOFFEES (CHUPA CHUPS SOUR BELT)|POTATO WAFERS (LAYS SPANISH TOMATO TANGO)|POTATO WAFERS (LAYS CARIBBEAN STYLE)
T7198,2022-05-05,TOFFEES (CHUPA CHUPS SOUR BELT)
T7199,2022-05-05,POTATO WAFERS (LAYS CARIBBEAN STYLE)|PREMIUM (SANTOOR)|PRICKLY HEAT POWDER (COOL SUMMER)|TOOTH PASTES (COLGATE DENTALCREAM)
T7205,2022-05-05,COATED WAFER BISC (KITKAT)
T7207,2022-06-05,PRICKLY HEAT POWDER (COOL SUMMER)|CHALKS (MAGIC)|COATED WAFER BISC (KITKAT)|BOTTLES / TUBES (HEAD & SHOULDERS NEW)|CHEWING GUMS (ORBIT)|TOFFEES (CHUPA CHUPS SOUR BELT)|COUNT (SNICKERS)|COATED WAFER BISC (GANDOUR)
T7210,2022-06-05,MOULDED (DAIRY MILK)|COUNT (SNICKERS)
T7212,2022-06-05,TOFFEES (CHUPA CHUPS SOUR BELT)|NON-SALT CRACKER (50-50 JEERA MASTI)|CREAM (MILANO)|POTATO WAFERS (LAYS AMERICAN STYLE)
T7214,2022-06-05,WASHING POWDERS/LIQUIDS (WHEEL GREEN)
T7218,2022-06-05,COATED WAFER BISC (KITKAT)|POTATO WAFERS (LAYS MAXX)|TOFFEES (CHUPA CHUPS SOUR BELT)
T7219,2022-06-05,CHEWING GUMS (ORBIT)
T7220,2022-06-05,MAIN PACKS (LIPTON GREEN TEA)
T7223,2022-05-05,GATHIA/PAPRI/RIBLON (KUR KURE MASALA MUNCH)
T7225,2022-06-05,SWEET/COOKIES (GOOD DAY BUTTER)
T7226,2022-06-05,POTATO WAFERS (LAYS CARIBBEAN STYLE)
T7227,2022-06-05,CHEWING GUMS (ORBIT)
T7231,2022-06-05,EXTRUDED SNACKS (TOO YUMM MULTIGRAIN CHIPS)|COUNT (SNICKERS)|POTATO WAFERS (LAYS CARIBBEAN STYLE)|NOODLES (ZOOPY)
T7232,2022-06-05,COUNT (5 STAR)
T7234,2022-06-05,TOFFEES (JUZT JELLY BOTTLES)|POTATO WAFERS (LAYS SPANISH TOMATO TANGO)|POTATO WAFERS (LAYS AMERICAN STYLE)|BROWN POWDERS (BOURNVITA)|TOOTH PASTES (DABUR RED)|POTATO WAFERS (LAYS CARIBBEAN STYLE)
T7235,2022-06-05,SUN FLOWER (SUNDAY)|CREAM (MILK BIKIS MILK CREAM)|NON-SALT CRACKER (PARLE KRACK JACK)
T7236,2022-06-05,GATHIA/PAPRI/RIBLON (KUR KURE MASALA MUNCH)|POTATO WAFERS (LAYS CHILE LIMON)|POTATO WAFERS (LAYS AMERICAN STYLE)
T7237,2022-06-05,CHEWING GUMS (ORBIT)|COATED WAFER BISC (KITKAT)|POTATO WAFERS (LAYS MAGIC MASALA)
T7240,2022-06-05,STAIN REMOVERS (VANISH SHAKTI O2)
T7245,2022-06-05,SWEET/COOKIES (GOOD DAY BUTTER)
T7247,2022-06-05,CONFECTIONERY - COUGH LOZENGE (DOUBLEMINT)|COUNT (KINDER JOY BOYS)
T7250,2022-06-05,COATED WAFER BISC (GANDOUR)|CHEWING GUMS (ORBIT)
T7254,2022-06-05,POWDERS (ENO FRUIT SALT)
T7257,2022-06-05,COUNT (5 STAR)
T7261,2022-07-05,LIQUID BLUES (UJALA SUPREME)
T7262,2022-07-05,LIQUIDS (COLIN)
T7264,2022-07-05,COUNT (5 STAR)
T7265,2022-07-05,LOLIPOPS (CHUPA CHUPS)
T7266,2022-07-05,TOFFEES (CHUPA CHUPS SOUR BELT)
T7269,2022-07-05,COUNT (5 STAR)
T7276,2022-07-05,COATED WAFER BISC (GANDOUR)|NON-SALT CRACKER (50-50 REGULAR)|MARIE (VITA MARIE GOLD)
T7282,2022-07-05,TOFFEES (JUZT JELLY BOTTLES)
T7285,2022-07-05,SANITARY NAPKINS (WHISPER CHOICE ULTRA)
T7289,2022-07-05,HOT CEREALS (SAFFOLA CLASSIC MASALA)
T7293,2022-07-05,CONFECTIONERY - COUGH LOZENGE (DOUBLEMINT)
T7296,2022-07-05,READY TO EAT CEREALS (KELLOGG'S KPAK CHOCOS MOON&STA)
T7297,2022-07-05,NON-SALT CRACKER (50-50 JEERA MASTI)
T7299,2022-07-05,POTATO WAFERS (LAYS CHILE LIMON)|LOLIPOPS (CHUPA CHUPS)|TOFFEES (CHUPA CHUPS SOUR BELT)|COATED WAFER BISC (GANDOUR)
T7303,2022-07-05,SWEET/COOKIES (BOURNVITA)
T7305,2022-07-05,NON-SALT CRACKER (PARLE KRACK JACK)|SALT CRACKER (MONACO)|POTATO WAFERS (LAYS CARIBBEAN STYLE)|POTATO WAFERS (LAYS AMERICAN STYLE)
T7307,2022-07-05,COUNT (CADBURY FUSE)|MOULDED (DAIRY MILK)
T7308,2022-07-05,POWDERED SALT (TATA SALT)
T7310,2022-07-05,TOFFEES (CHUPA CHUPS SOUR BELT)|TOFFEES (CHUPA CHUPS SOUR BELT)|MOULDED (DAIRY MILK)|GLUCOSE (PARLE-G GOLD)|SWEET/COOKIES (NUTRICHOICE OATS COOKIES)|POTATO WAFERS (LAYS CARIBBEAN STYLE)|GATHIA/PAPRI/RIBLON (KUR KURE CHUTNEY RAJASTHANI ST)
T7312,2022-07-05,HOT CEREALS (SAFFOLA CLASSIC MASALA)|HOT CEREALS (QUAKER OATS)|CREAM (FAB! BOURBON)|CREAM (TREAT JAM)
T7316,2022-07-05,SALT CRACKER (MONACO)
T7317,2022-07-05,INSTANT NOODLES (MAGGI MASALA)|COATED WAFER BISC (KITKAT)
T7318,2022-07-05,COATED WAFER BISC (KITKAT)
T7319,2022-07-05,SALT CRACKER (MONACO)
T7324,2022-07-05,TOFFEES (CHUPA CHUPS SOUR BELT)
T7327,2022-07-05,EXTRUDED SNACKS (TOO YUMM MULTIGRAIN CHIPS)|EXTRUDED SNACKS (LAYS WAVEZ)
T7330,2022-07-05,INSTANT NOODLES (KNORR ITALIAN)
T7339,2022-07-05,TOFFEES (JUZT JELLY BOTTLES)|PROCESSED CHEESE (BRITANNIA)|MARIE (MARIE GOLD REGULAR)|GATHIA/PAPRI/RIBLON (KUR KURE CHILLI CHATKA)
T7341,2022-07-05,INSTANT NOODLES (MAGGI MASALA)|INSTANT NOODLES (KNORR SOUPY NODLS MAST MASALA)
T7346,2022-07-05,MAIN PACKS (SOCIETY LEAF)|POTATO WAFERS (LAYS AMERICAN STYLE)|POTATO WAFERS (LAYS CHILE LIMON)
T7347,2022-07-05,COUNT (SNICKERS)
T7350,2022-08-05,POTATO WAFERS (LAYS MAXX)
T7355,2022-08-05,POTATO WAFERS (LAYS SPANISH TOMATO TANGO)|COUNT (SNICKERS)
T7356,2022-08-05,POTATO WAFERS (LAYS AMERICAN STYLE)
T7358,2022-08-05,EXTRUDED SNACKS (TOO YUMM MULTIGRAIN CHIPS)|POTATO WAFERS (LAYS CARIBBEAN STYLE)|TWIN BLADES-SYSTEMS (GILLETTE GUARD)|COATED WAFER BISC (KITKAT)|MOULDED (DAIRY MILK)
T7362,2022-08-05,GLUCOSE (PARLE-G GOLD)
T7364,2022-08-05,POWDERED SALT (TATA SALT)
